antecedent,consequent,support,confidence,lift
"{'AD', 'F', 'D'}","{'AB', 'X', 'U'}",0.622,0.827,1.301
"{'AB', 'AD', 'F', 'D'}","{'X', 'U'}",0.622,0.978,1.049
"{'AB', 'U'}","{'F', 'AD', 'X', 'D'}",0.622,0.968,1.306
"{'AD', 'U'}","{'AB', 'F', 'X', 'D'}",0.622,0.801,1.264
"{'AB', 'AD', 'U'}","{'F', 'X', 'D'}",0.622,0.974,1.087
"{'AB', 'D', 'U'}","{'F', 'AD', 'X'}",0.622,0.979,1.297
"{'AD', 'U', 'D'}","{'AB', 'F', 'X'}",0.622,0.816,1.275
"{'AB', 'AD', 'U', 'D'}","{'F', 'X'}",0.622,0.985,1.051
"{'AB', 'F', 'U'}","{'AD', 'X', 'D'}",0.622,0.972,1.282
"{'AD', 'F', 'U'}","{'AB', 'D', 'X'}",0.622,0.821,1.29
"{'AB', 'AD', 'F', 'U'}","{'D', 'X'}",0.622,0.979,1.042
"{'AB', 'D', 'F', 'U'}","{'AD', 'X'}",0.622,0.983,1.273
"{'AD', 'U', 'F', 'D'}","{'AB', 'X'}",0.622,0.837,1.301
"{'AB', 'U', 'F', 'AD', 'D'}",{'X'},0.622,0.99,1.01
"{'AB', 'X'}","{'AD', 'F', 'U', 'D'}",0.622,0.967,1.301
"{'AD', 'X'}","{'AB', 'D', 'F', 'U'}",0.622,0.805,1.273
"{'AB', 'AD', 'X'}","{'D', 'F', 'U'}",0.622,0.973,1.109
"{'AB', 'D', 'X'}","{'AD', 'F', 'U'}",0.622,0.977,1.29
"{'AD', 'X', 'D'}","{'AB', 'F', 'U'}",0.622,0.82,1.282
"{'AB', 'AD', 'X', 'D'}","{'F', 'U'}",0.622,0.983,1.081
"{'AB', 'F', 'X'}","{'AD', 'U', 'D'}",0.622,0.971,1.275
"{'AD', 'F', 'X'}","{'AB', 'D', 'U'}",0.622,0.824,1.297
"{'AB', 'AD', 'F', 'X'}","{'D', 'U'}",0.622,0.978,1.064
"{'AB', 'D', 'F', 'X'}","{'AD', 'U'}",0.622,0.981,1.264
"{'AD', 'F', 'D', 'X'}","{'AB', 'U'}",0.622,0.839,1.306
"{'AB', 'X', 'F', 'AD', 'D'}",{'U'},0.622,0.988,1.039
"{'AB', 'X', 'U'}","{'AD', 'F', 'D'}",0.622,0.979,1.301
"{'AD', 'X', 'U'}","{'AB', 'D', 'F'}",0.622,0.816,1.275
"{'AB', 'AD', 'X', 'U'}","{'D', 'F'}",0.622,0.985,1.083
"{'AB', 'D', 'X', 'U'}","{'AD', 'F'}",0.622,0.989,1.289
"{'AD', 'U', 'X', 'D'}","{'AB', 'F'}",0.622,0.83,1.283
"{'AB', 'U', 'X', 'AD', 'D'}",{'F'},0.622,0.995,1.046
"{'AB', 'F', 'U', 'X'}","{'AD', 'D'}",0.622,0.983,1.273
"{'AD', 'F', 'U', 'X'}","{'AB', 'D'}",0.622,0.834,1.297
"{'AB', 'U', 'X', 'F', 'AD'}",{'D'},0.622,0.99,1.033
"{'AB', 'U', 'X', 'F', 'D'}",{'AD'},0.622,0.993,1.263
"{'U', 'X', 'F', 'AD', 'D'}",{'AB'},0.622,0.849,1.306
{'AB'},"{'U', 'X', 'AF', 'F', 'D'}",0.626,0.963,1.18
"{'AB', 'AF'}","{'F', 'X', 'U', 'D'}",0.626,0.963,1.114
"{'AB', 'D'}","{'F', 'X', 'AF', 'U'}",0.626,0.973,1.157
"{'AB', 'D', 'AF'}","{'F', 'X', 'U'}",0.626,0.973,1.087
"{'AB', 'F'}","{'D', 'X', 'AF', 'U'}",0.626,0.967,1.149
"{'AB', 'F', 'AF'}","{'D', 'X', 'U'}",0.626,0.967,1.073
"{'AB', 'D', 'F'}","{'X', 'AF', 'U'}",0.626,0.978,1.129
"{'AB', 'D', 'F', 'AF'}","{'X', 'U'}",0.626,0.978,1.05
"{'AB', 'U'}","{'F', 'X', 'AF', 'D'}",0.626,0.974,1.164
"{'AB', 'AF', 'U'}","{'F', 'X', 'D'}",0.626,0.974,1.087
"{'AB', 'D', 'U'}","{'F', 'X', 'AF'}",0.626,0.985,1.138
"{'AB', 'D', 'AF', 'U'}","{'F', 'X'}",0.626,0.985,1.051
"{'AB', 'F', 'U'}","{'D', 'X', 'AF'}",0.626,0.979,1.133
"{'AB', 'F', 'AF', 'U'}","{'D', 'X'}",0.626,0.979,1.042
"{'AB', 'D', 'F', 'U'}","{'X', 'AF'}",0.626,0.99,1.109
"{'AB', 'U', 'AF', 'F', 'D'}",{'X'},0.626,0.99,1.01
"{'AB', 'X'}","{'D', 'F', 'AF', 'U'}",0.626,0.973,1.174
"{'AB', 'X', 'AF'}","{'D', 'F', 'U'}",0.626,0.973,1.109
"{'AB', 'D', 'X'}","{'F', 'AF', 'U'}",0.626,0.983,1.15
"{'AB', 'D', 'X', 'AF'}","{'F', 'U'}",0.626,0.983,1.081
"{'AB', 'F', 'X'}","{'D', 'AF', 'U'}",0.626,0.978,1.138
"{'AB', 'F', 'AF', 'X'}","{'D', 'U'}",0.626,0.978,1.064
"{'AB', 'D', 'F', 'X'}","{'AF', 'U'}",0.626,0.988,1.116
"{'AB', 'X', 'AF', 'F', 'D'}",{'U'},0.626,0.988,1.039
"{'AB', 'X', 'U'}","{'D', 'F', 'AF'}",0.626,0.985,1.158
"{'AB', 'X', 'AF', 'U'}","{'D', 'F'}",0.626,0.985,1.083
"{'AB', 'D', 'X', 'U'}","{'F', 'AF'}",0.626,0.995,1.13
"{'AB', 'U', 'X', 'AF', 'D'}",{'F'},0.626,0.995,1.046
"{'AB', 'F', 'U', 'X'}","{'D', 'AF'}",0.626,0.99,1.122
"{'AB', 'U', 'X', 'AF', 'F'}",{'D'},0.626,0.99,1.033
"{'AB', 'U', 'X', 'F', 'D'}",{'AF'},0.626,1.0,1.096
{'AD'},"{'U', 'X', 'AF', 'F', 'D'}",0.731,0.929,1.138
{'AF'},"{'U', 'X', 'F', 'AD', 'D'}",0.731,0.801,1.094
"{'AD', 'AF'}","{'F', 'X', 'U', 'D'}",0.731,0.932,1.078
"{'AD', 'D'}","{'F', 'X', 'AF', 'U'}",0.731,0.947,1.126
"{'D', 'AF'}","{'F', 'AD', 'X', 'U'}",0.731,0.828,1.111
"{'AD', 'AF', 'D'}","{'F', 'X', 'U'}",0.731,0.95,1.061
"{'AD', 'F'}","{'D', 'X', 'AF', 'U'}",0.731,0.953,1.133
"{'F', 'AF'}","{'AD', 'X', 'U', 'D'}",0.731,0.83,1.108
"{'AD', 'F', 'AF'}","{'D', 'X', 'U'}",0.731,0.956,1.061
"{'D', 'F'}","{'AD', 'X', 'AF', 'U'}",0.731,0.803,1.058
"{'AD', 'F', 'D'}","{'X', 'AF', 'U'}",0.731,0.972,1.122
"{'D', 'F', 'AF'}","{'AD', 'X', 'U'}",0.731,0.859,1.128
"{'AD', 'F', 'AF', 'D'}","{'X', 'U'}",0.731,0.974,1.046
"{'AD', 'U'}","{'F', 'X', 'AF', 'D'}",0.731,0.942,1.125
"{'AF', 'U'}","{'F', 'AD', 'X', 'D'}",0.731,0.826,1.114
"{'AD', 'AF', 'U'}","{'F', 'X', 'D'}",0.731,0.945,1.054
"{'AD', 'U', 'D'}","{'F', 'X', 'AF'}",0.731,0.959,1.108
"{'D', 'AF', 'U'}","{'F', 'AD', 'X'}",0.731,0.851,1.127
"{'AD', 'U', 'AF', 'D'}","{'F', 'X'}",0.731,0.962,1.027
"{'F', 'U'}","{'AD', 'X', 'AF', 'D'}",0.731,0.804,1.063
"{'AD', 'F', 'U'}","{'D', 'X', 'AF'}",0.731,0.965,1.117
"{'F', 'AF', 'U'}","{'AD', 'X', 'D'}",0.731,0.855,1.127
"{'AD', 'F', 'AF', 'U'}","{'D', 'X'}",0.731,0.968,1.031
"{'D', 'F', 'U'}","{'AD', 'X', 'AF'}",0.731,0.833,1.083
"{'AD', 'U', 'F', 'D'}","{'X', 'AF'}",0.731,0.983,1.101
"{'D', 'F', 'AF', 'U'}","{'AD', 'X'}",0.731,0.881,1.142
"{'U', 'AF', 'F', 'AD', 'D'}",{'X'},0.731,0.986,1.006
"{'AD', 'X'}","{'D', 'F', 'AF', 'U'}",0.731,0.947,1.142
"{'X', 'AF'}","{'AD', 'F', 'U', 'D'}",0.731,0.819,1.101
"{'AD', 'X', 'AF'}","{'D', 'F', 'U'}",0.731,0.95,1.083
"{'AD', 'X', 'D'}","{'F', 'AF', 'U'}",0.731,0.964,1.127
"{'D', 'X', 'AF'}","{'AD', 'F', 'U'}",0.731,0.846,1.117
"{'AD', 'X', 'AF', 'D'}","{'F', 'U'}",0.731,0.967,1.063
"{'AD', 'F', 'X'}","{'D', 'AF', 'U'}",0.731,0.969,1.127
"{'F', 'AF', 'X'}","{'AD', 'U', 'D'}",0.731,0.844,1.108
"{'AD', 'F', 'AF', 'X'}","{'D', 'U'}",0.731,0.972,1.057
"{'D', 'F', 'X'}","{'AD', 'AF', 'U'}",0.731,0.815,1.054
"{'AD', 'F', 'D', 'X'}","{'AF', 'U'}",0.731,0.986,1.114
"{'D', 'F', 'AF', 'X'}","{'AD', 'U'}",0.731,0.873,1.125
"{'X', 'AF', 'F', 'AD', 'D'}",{'U'},0.731,0.989,1.04
"{'AD', 'X', 'U'}","{'D', 'F', 'AF'}",0.731,0.959,1.128
"{'X', 'AF', 'U'}","{'AD', 'F', 'D'}",0.731,0.844,1.122
"{'AD', 'X', 'AF', 'U'}","{'D', 'F'}",0.731,0.963,1.058
"{'D', 'X', 'U'}","{'AD', 'F', 'AF'}",0.731,0.811,1.061
"{'AD', 'U', 'X', 'D'}","{'F', 'AF'}",0.731,0.976,1.108
"{'D', 'X', 'AF', 'U'}","{'AD', 'F'}",0.731,0.868,1.133
"{'U', 'X', 'AF', 'AD', 'D'}",{'F'},0.731,0.979,1.028
"{'F', 'U', 'X'}","{'AD', 'AF', 'D'}",0.731,0.816,1.061
"{'AD', 'F', 'U', 'X'}","{'D', 'AF'}",0.731,0.98,1.111
"{'F', 'AF', 'U', 'X'}","{'AD', 'D'}",0.731,0.869,1.126
"{'U', 'X', 'AF', 'F', 'AD'}",{'D'},0.731,0.983,1.026
"{'D', 'F', 'U', 'X'}","{'AD', 'AF'}",0.731,0.845,1.078
"{'U', 'X', 'F', 'AD', 'D'}",{'AF'},0.731,0.998,1.094
"{'U', 'X', 'AF', 'F', 'D'}",{'AD'},0.731,0.895,1.138
"{'N', 'AF'}","{'F', 'X', 'U', 'D'}",0.562,0.87,1.006
"{'N', 'D'}","{'F', 'X', 'AF', 'U'}",0.562,0.812,0.966
"{'N', 'D', 'AF'}","{'F', 'X', 'U'}",0.562,0.909,1.015
"{'N', 'F'}","{'D', 'X', 'AF', 'U'}",0.562,0.816,0.97
"{'N', 'F', 'AF'}","{'D', 'X', 'U'}",0.562,0.907,1.007
"{'N', 'D', 'F'}","{'X', 'AF', 'U'}",0.562,0.866,0.999
"{'N', 'D', 'F', 'AF'}","{'X', 'U'}",0.562,0.949,1.019
"{'N', 'U'}","{'F', 'X', 'AF', 'D'}",0.562,0.823,0.984
"{'N', 'AF', 'U'}","{'F', 'X', 'D'}",0.562,0.908,1.013
"{'N', 'D', 'U'}","{'F', 'X', 'AF'}",0.562,0.86,0.994
"{'N', 'D', 'AF', 'U'}","{'F', 'X'}",0.562,0.944,1.007
"{'N', 'F', 'U'}","{'D', 'X', 'AF'}",0.562,0.87,1.007
"{'N', 'F', 'AF', 'U'}","{'D', 'X'}",0.562,0.946,1.007
"{'N', 'D', 'F', 'U'}","{'X', 'AF'}",0.562,0.911,1.021
"{'U', 'AF', 'F', 'N', 'D'}",{'X'},0.562,0.985,1.005
"{'N', 'X', 'AF'}","{'D', 'F', 'U'}",0.562,0.889,1.013
"{'N', 'D', 'X'}","{'F', 'AF', 'U'}",0.562,0.828,0.969
"{'N', 'D', 'X', 'AF'}","{'F', 'U'}",0.562,0.928,1.021
"{'N', 'F', 'X'}","{'D', 'AF', 'U'}",0.562,0.829,0.965
"{'N', 'F', 'AF', 'X'}","{'D', 'U'}",0.562,0.923,1.004
"{'N', 'D', 'F', 'X'}","{'AF', 'U'}",0.562,0.879,0.993
"{'X', 'AF', 'F', 'N', 'D'}",{'U'},0.562,0.965,1.014
"{'N', 'X', 'U'}","{'D', 'F', 'AF'}",0.562,0.841,0.989
"{'N', 'X', 'AF', 'U'}","{'D', 'F'}",0.562,0.928,1.02
"{'N', 'D', 'X', 'U'}","{'F', 'AF'}",0.562,0.878,0.997
"{'U', 'X', 'AF', 'N', 'D'}",{'F'},0.562,0.964,1.013
"{'N', 'F', 'U', 'X'}","{'D', 'AF'}",0.562,0.883,1.001
"{'U', 'X', 'AF', 'F', 'N'}",{'D'},0.562,0.962,1.004
"{'U', 'X', 'F', 'N', 'D'}",{'AF'},0.562,0.924,1.013
{'AB'},"{'U', 'F', 'AD', 'AA', 'D'}",0.601,0.924,1.308
"{'AB', 'AA'}","{'AD', 'F', 'U', 'D'}",0.601,0.972,1.308
"{'AD', 'AA'}","{'AB', 'D', 'F', 'U'}",0.601,0.81,1.281
"{'AB', 'AD'}","{'D', 'F', 'AA', 'U'}",0.601,0.93,1.134
"{'AB', 'AD', 'AA'}","{'D', 'F', 'U'}",0.601,0.978,1.114
"{'AB', 'D'}","{'AD', 'F', 'AA', 'U'}",0.601,0.934,1.303
"{'AB', 'D', 'AA'}","{'AD', 'F', 'U'}",0.601,0.98,1.294
"{'AD', 'AA', 'D'}","{'AB', 'F', 'U'}",0.601,0.822,1.285
"{'AB', 'AD', 'D'}","{'F', 'AA', 'U'}",0.601,0.94,1.114
"{'AB', 'AD', 'AA', 'D'}","{'F', 'U'}",0.601,0.986,1.084
"{'AB', 'F'}","{'AD', 'AA', 'U', 'D'}",0.601,0.928,1.283
"{'AB', 'F', 'AA'}","{'AD', 'U', 'D'}",0.601,0.977,1.282
"{'AD', 'F', 'AA'}","{'AB', 'D', 'U'}",0.601,0.83,1.306
"{'AB', 'AD', 'F'}","{'D', 'AA', 'U'}",0.601,0.934,1.089
"{'AB', 'AD', 'F', 'AA'}","{'D', 'U'}",0.601,0.983,1.069
"{'AB', 'D', 'F'}","{'AD', 'AA', 'U'}",0.601,0.938,1.279
"{'AB', 'D', 'F', 'AA'}","{'AD', 'U'}",0.601,0.985,1.268
"{'AD', 'F', 'AA', 'D'}","{'AB', 'U'}",0.601,0.842,1.311
"{'AB', 'AD', 'F', 'D'}","{'AA', 'U'}",0.601,0.944,1.071
"{'AB', 'F', 'AD', 'AA', 'D'}",{'U'},0.601,0.99,1.041
"{'AB', 'U'}","{'AD', 'F', 'AA', 'D'}",0.601,0.935,1.311
"{'AB', 'AA', 'U'}","{'AD', 'F', 'D'}",0.601,0.982,1.305
"{'AD', 'AA', 'U'}","{'AB', 'D', 'F'}",0.601,0.819,1.279
"{'AB', 'AD', 'U'}","{'D', 'F', 'AA'}",0.601,0.941,1.117
"{'AB', 'AD', 'AA', 'U'}","{'D', 'F'}",0.601,0.987,1.085
"{'AB', 'D', 'U'}","{'AD', 'F', 'AA'}",0.601,0.945,1.306
"{'AB', 'D', 'AA', 'U'}","{'AD', 'F'}",0.601,0.989,1.29
"{'AD', 'U', 'AA', 'D'}","{'AB', 'F'}",0.601,0.831,1.283
"{'AB', 'AD', 'U', 'D'}","{'F', 'AA'}",0.601,0.951,1.089
"{'AB', 'U', 'AD', 'AA', 'D'}",{'F'},0.601,0.995,1.046
"{'AB', 'F', 'U'}","{'AD', 'AA', 'D'}",0.601,0.939,1.285
"{'AB', 'F', 'AA', 'U'}","{'AD', 'D'}",0.601,0.986,1.278
"{'AD', 'F', 'AA', 'U'}","{'AB', 'D'}",0.601,0.838,1.303
"{'AB', 'AD', 'F', 'U'}","{'D', 'AA'}",0.601,0.945,1.069
"{'AB', 'U', 'F', 'AD', 'AA'}",{'D'},0.601,0.992,1.036
"{'AB', 'D', 'F', 'U'}","{'AD', 'AA'}",0.601,0.95,1.281
"{'AB', 'U', 'F', 'D', 'AA'}",{'AD'},0.601,0.994,1.264
"{'AD', 'U', 'F', 'D'}","{'AB', 'AA'}",0.601,0.808,1.308
"{'U', 'F', 'AD', 'AA', 'D'}",{'AB'},0.601,0.851,1.308
"{'AB', 'U', 'F', 'AD', 'D'}",{'AA'},0.601,0.956,1.044
{'AB'},"{'U', 'AF', 'F', 'D', 'AA'}",0.604,0.929,1.189
"{'AB', 'AA'}","{'D', 'F', 'AF', 'U'}",0.604,0.978,1.18
"{'AB', 'AF'}","{'D', 'F', 'AA', 'U'}",0.604,0.929,1.134
"{'AB', 'AA', 'AF'}","{'D', 'F', 'U'}",0.604,0.978,1.115
"{'AB', 'D'}","{'F', 'AF', 'AA', 'U'}",0.604,0.94,1.172
"{'AB', 'D', 'AA'}","{'F', 'AF', 'U'}",0.604,0.986,1.153
"{'AB', 'D', 'AF'}","{'F', 'AA', 'U'}",0.604,0.94,1.113
"{'AB', 'D', 'AA', 'AF'}","{'F', 'U'}",0.604,0.986,1.084
"{'AB', 'F'}","{'D', 'AF', 'AA', 'U'}",0.604,0.934,1.154
"{'AB', 'F', 'AA'}","{'D', 'AF', 'U'}",0.604,0.983,1.144
"{'AB', 'F', 'AF'}","{'D', 'AA', 'U'}",0.604,0.934,1.089
"{'AB', 'F', 'AA', 'AF'}","{'D', 'U'}",0.604,0.983,1.069
"{'AB', 'D', 'F'}","{'AF', 'AA', 'U'}",0.604,0.944,1.138
"{'AB', 'D', 'F', 'AA'}","{'AF', 'U'}",0.604,0.99,1.119
"{'AB', 'D', 'F', 'AF'}","{'AA', 'U'}",0.604,0.944,1.071
"{'AB', 'AF', 'F', 'D', 'AA'}",{'U'},0.604,0.99,1.041
"{'AB', 'U'}","{'D', 'F', 'AF', 'AA'}",0.604,0.94,1.181
"{'AB', 'AA', 'U'}","{'D', 'F', 'AF'}",0.604,0.987,1.161
"{'AB', 'AF', 'U'}","{'D', 'F', 'AA'}",0.604,0.94,1.116
"{'AB', 'U', 'AA', 'AF'}","{'D', 'F'}",0.604,0.987,1.085
"{'AB', 'D', 'U'}","{'F', 'AF', 'AA'}",0.604,0.951,1.161
"{'AB', 'D', 'AA', 'U'}","{'F', 'AF'}",0.604,0.995,1.13
"{'AB', 'D', 'AF', 'U'}","{'F', 'AA'}",0.604,0.951,1.088
"{'AB', 'U', 'AF', 'D', 'AA'}",{'F'},0.604,0.995,1.046
"{'AB', 'F', 'U'}","{'D', 'AF', 'AA'}",0.604,0.945,1.145
"{'AB', 'F', 'AA', 'U'}","{'D', 'AF'}",0.604,0.992,1.125
"{'AB', 'F', 'AF', 'U'}","{'D', 'AA'}",0.604,0.945,1.068
"{'AB', 'U', 'AF', 'F', 'AA'}",{'D'},0.604,0.992,1.036
"{'AB', 'D', 'F', 'U'}","{'AF', 'AA'}",0.604,0.955,1.126
"{'AB', 'U', 'F', 'D', 'AA'}",{'AF'},0.604,1.0,1.096
"{'AB', 'U', 'AF', 'F', 'D'}",{'AA'},0.604,0.955,1.043
{'AD'},"{'U', 'AF', 'F', 'D', 'AA'}",0.704,0.895,1.145
"{'AD', 'AA'}","{'D', 'F', 'AF', 'U'}",0.704,0.95,1.146
"{'AF', 'AA'}","{'AD', 'F', 'U', 'D'}",0.704,0.831,1.117
"{'AD', 'AF'}","{'D', 'F', 'AA', 'U'}",0.704,0.899,1.096
"{'AF', 'AD', 'AA'}","{'D', 'F', 'U'}",0.704,0.954,1.087
"{'AD', 'D'}","{'F', 'AF', 'AA', 'U'}",0.704,0.912,1.138
"{'AD', 'AA', 'D'}","{'F', 'AF', 'U'}",0.704,0.964,1.127
"{'AF', 'D', 'AA'}","{'AD', 'F', 'U'}",0.704,0.854,1.127
"{'AD', 'AF', 'D'}","{'F', 'AA', 'U'}",0.704,0.915,1.084
"{'AF', 'AD', 'AA', 'D'}","{'F', 'U'}",0.704,0.967,1.063
"{'F', 'AA'}","{'AD', 'AF', 'U', 'D'}",0.704,0.806,1.061
"{'AD', 'F'}","{'D', 'AF', 'AA', 'U'}",0.704,0.919,1.135
"{'AD', 'F', 'AA'}","{'D', 'AF', 'U'}",0.704,0.973,1.133
"{'AF', 'F', 'AA'}","{'AD', 'U', 'D'}",0.704,0.86,1.128
"{'AD', 'F', 'AF'}","{'D', 'AA', 'U'}",0.704,0.921,1.075
"{'AF', 'AD', 'F', 'AA'}","{'D', 'U'}",0.704,0.976,1.062
"{'D', 'F', 'AA'}","{'AD', 'AF', 'U'}",0.704,0.836,1.081
"{'AD', 'F', 'D'}","{'AF', 'AA', 'U'}",0.704,0.937,1.129
"{'AD', 'F', 'AA', 'D'}","{'AF', 'U'}",0.704,0.988,1.116
"{'D', 'F', 'AF'}","{'AD', 'AA', 'U'}",0.704,0.828,1.129
"{'AF', 'D', 'F', 'AA'}","{'AD', 'U'}",0.704,0.885,1.14
"{'AD', 'F', 'AF', 'D'}","{'AA', 'U'}",0.704,0.939,1.065
"{'AF', 'F', 'AD', 'AA', 'D'}",{'U'},0.704,0.99,1.041
"{'AD', 'U'}","{'D', 'F', 'AF', 'AA'}",0.704,0.907,1.14
"{'AD', 'AA', 'U'}","{'D', 'F', 'AF'}",0.704,0.96,1.129
"{'AF', 'AA', 'U'}","{'AD', 'F', 'D'}",0.704,0.849,1.129
"{'AD', 'AF', 'U'}","{'D', 'F', 'AA'}",0.704,0.911,1.081
"{'AF', 'AD', 'AA', 'U'}","{'D', 'F'}",0.704,0.964,1.059
"{'D', 'AA', 'U'}","{'AD', 'F', 'AF'}",0.704,0.821,1.075
"{'AD', 'U', 'D'}","{'F', 'AF', 'AA'}",0.704,0.924,1.128
"{'AD', 'U', 'AA', 'D'}","{'F', 'AF'}",0.704,0.974,1.106
"{'D', 'AF', 'U'}","{'AD', 'F', 'AA'}",0.704,0.82,1.133
"{'AF', 'D', 'AA', 'U'}","{'AD', 'F'}",0.704,0.87,1.135
"{'AD', 'U', 'AF', 'D'}","{'F', 'AA'}",0.704,0.927,1.061
"{'U', 'AF', 'AD', 'AA', 'D'}",{'F'},0.704,0.977,1.027
"{'F', 'AA', 'U'}","{'AD', 'AF', 'D'}",0.704,0.835,1.084
"{'AD', 'F', 'U'}","{'D', 'AF', 'AA'}",0.704,0.93,1.127
"{'AD', 'F', 'AA', 'U'}","{'D', 'AF'}",0.704,0.983,1.114
"{'F', 'AF', 'U'}","{'AD', 'AA', 'D'}",0.704,0.824,1.127
"{'AF', 'F', 'AA', 'U'}","{'AD', 'D'}",0.704,0.879,1.138
"{'AD', 'F', 'AF', 'U'}","{'D', 'AA'}",0.704,0.933,1.055
"{'U', 'AF', 'F', 'AD', 'AA'}",{'D'},0.704,0.986,1.029
"{'D', 'F', 'U'}","{'AD', 'AF', 'AA'}",0.704,0.803,1.087
"{'D', 'F', 'AA', 'U'}","{'AD', 'AF'}",0.704,0.859,1.096
"{'AD', 'U', 'F', 'D'}","{'AF', 'AA'}",0.704,0.948,1.117
"{'U', 'F', 'AD', 'AA', 'D'}",{'AF'},0.704,0.997,1.093
"{'D', 'F', 'AF', 'U'}","{'AD', 'AA'}",0.704,0.849,1.146
"{'U', 'AF', 'F', 'D', 'AA'}",{'AD'},0.704,0.901,1.145
"{'U', 'AF', 'F', 'AD', 'D'}",{'AA'},0.704,0.95,1.037
"{'N', 'AA'}","{'D', 'F', 'AF', 'U'}",0.527,0.808,0.975
"{'N', 'AF'}","{'D', 'F', 'AA', 'U'}",0.527,0.815,0.994
"{'AF', 'AA', 'N'}","{'D', 'F', 'U'}",0.527,0.899,1.024
"{'N', 'D', 'AA'}","{'F', 'AF', 'U'}",0.527,0.847,0.99
"{'N', 'D', 'AF'}","{'F', 'AA', 'U'}",0.527,0.852,1.009
"{'AF', 'D', 'AA', 'N'}","{'F', 'U'}",0.527,0.932,1.025
"{'N', 'F', 'AA'}","{'D', 'AF', 'U'}",0.527,0.856,0.997
"{'N', 'F', 'AF'}","{'D', 'AA', 'U'}",0.527,0.85,0.991
"{'AF', 'F', 'AA', 'N'}","{'D', 'U'}",0.527,0.936,1.018
"{'N', 'D', 'F'}","{'AF', 'AA', 'U'}",0.527,0.811,0.979
"{'N', 'D', 'F', 'AA'}","{'AF', 'U'}",0.527,0.899,1.016
"{'N', 'D', 'F', 'AF'}","{'AA', 'U'}",0.527,0.89,1.009
"{'AF', 'F', 'N', 'D', 'AA'}",{'U'},0.527,0.973,1.023
"{'N', 'AA', 'U'}","{'D', 'F', 'AF'}",0.527,0.853,1.003
"{'N', 'AF', 'U'}","{'D', 'F', 'AA'}",0.527,0.851,1.009
"{'AF', 'U', 'AA', 'N'}","{'D', 'F'}",0.527,0.928,1.02
"{'N', 'D', 'U'}","{'F', 'AF', 'AA'}",0.527,0.806,0.984
"{'N', 'D', 'AA', 'U'}","{'F', 'AF'}",0.527,0.885,1.005
"{'N', 'D', 'AF', 'U'}","{'F', 'AA'}",0.527,0.884,1.012
"{'U', 'AF', 'N', 'D', 'AA'}",{'F'},0.527,0.959,1.008
"{'N', 'F', 'U'}","{'D', 'AF', 'AA'}",0.527,0.815,0.988
"{'N', 'F', 'AA', 'U'}","{'D', 'AF'}",0.527,0.9,1.021
"{'N', 'F', 'AF', 'U'}","{'D', 'AA'}",0.527,0.886,1.002
"{'U', 'AF', 'F', 'N', 'AA'}",{'D'},0.527,0.967,1.009
"{'N', 'D', 'F', 'U'}","{'AF', 'AA'}",0.527,0.854,1.007
"{'U', 'F', 'N', 'D', 'AA'}",{'AF'},0.527,0.936,1.026
"{'U', 'AF', 'F', 'N', 'D'}",{'AA'},0.527,0.923,1.008
{'AB'},"{'U', 'AF', 'F', 'AD', 'D'}",0.628,0.966,1.303
"{'AB', 'AD'}","{'D', 'F', 'AF', 'U'}",0.628,0.973,1.173
"{'AB', 'AF'}","{'AD', 'F', 'U', 'D'}",0.628,0.966,1.3
"{'AD', 'AF'}","{'AB', 'D', 'F', 'U'}",0.628,0.802,1.267
"{'AB', 'AD', 'AF'}","{'D', 'F', 'U'}",0.628,0.973,1.108
"{'AB', 'D'}","{'AD', 'F', 'AF', 'U'}",0.628,0.977,1.294
"{'AD', 'D'}","{'AB', 'F', 'AF', 'U'}",0.628,0.814,1.273
"{'AB', 'AD', 'D'}","{'F', 'AF', 'U'}",0.628,0.983,1.15
"{'AB', 'D', 'AF'}","{'AD', 'F', 'U'}",0.628,0.977,1.29
"{'AD', 'AF', 'D'}","{'AB', 'F', 'U'}",0.628,0.816,1.276
"{'AB', 'AD', 'AF', 'D'}","{'F', 'U'}",0.628,0.983,1.081
"{'AB', 'F'}","{'AD', 'AF', 'U', 'D'}",0.628,0.971,1.278
"{'AD', 'F'}","{'AB', 'D', 'AF', 'U'}",0.628,0.82,1.29
"{'AB', 'AD', 'F'}","{'D', 'AF', 'U'}",0.628,0.977,1.137
"{'AB', 'F', 'AF'}","{'AD', 'U', 'D'}",0.628,0.971,1.274
"{'AD', 'F', 'AF'}","{'AB', 'D', 'U'}",0.628,0.822,1.294
"{'AB', 'AD', 'F', 'AF'}","{'D', 'U'}",0.628,0.977,1.063
"{'AB', 'D', 'F'}","{'AD', 'AF', 'U'}",0.628,0.982,1.269
"{'AD', 'F', 'D'}","{'AB', 'AF', 'U'}",0.628,0.836,1.3
"{'AB', 'AD', 'F', 'D'}","{'AF', 'U'}",0.628,0.988,1.116
"{'AB', 'D', 'F', 'AF'}","{'AD', 'U'}",0.628,0.982,1.265
"{'AD', 'F', 'AF', 'D'}","{'AB', 'U'}",0.628,0.838,1.303
"{'AB', 'AF', 'F', 'AD', 'D'}",{'U'},0.628,0.988,1.039
"{'AB', 'U'}","{'AD', 'F', 'AF', 'D'}",0.628,0.978,1.303
"{'AD', 'U'}","{'AB', 'D', 'F', 'AF'}",0.628,0.81,1.265
